Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Age,Seniority,Total_Spending,Total_Purchases,Accepted_Total,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
63516.0,1,1,30,141.0,11.0,114,15.0,14.0,5.0,4,4,1,7,5,0,0,0,0,0,0,69,10718,300.0,16,0,0,0,0,1,0,0,1,0
35178.0,1,0,10,23.0,1.0,13,2.0,2.0,18.0,1,1,1,2,7,1,0,0,0,0,0,71,10895,59.0,5,1,0,0,1,0,1,0,0,0
77622.0,0,2,3,520.0,7.0,154,19.0,0.0,14.0,2,6,3,11,3,0,0,0,0,0,0,72,10436,714.0,22,0,0,0,0,1,0,0,1,0
34380.0,1,0,68,72.0,7.0,58,13.0,1.0,24.0,4,4,1,3,8,0,0,0,0,0,0,65,10783,175.0,12,0,0,1,0,0,1,0,0,0
47703.0,0,1,95,359.0,0.0,134,13.0,26.0,123.0,4,6,3,8,5,0,0,0,0,0,0,89,10756,655.0,21,0,0,1,0,0,1,0,0,0
42873.0,1,1,11,209.0,0.0,40,3.0,2.0,15.0,4,6,1,4,8,0,0,0,0,0,0,92,10884,269.0,15,0,0,0,0,1,0,0,0,0
61314.0,0,1,1,378.0,0.0,189,97.0,172.0,172.0,2,5,5,12,3,0,0,0,0,0,0,74,10790,1008.0,24,0,0,1,0,0,1,0,0,0
48699.0,1,1,90,26.0,1.0,10,2.0,0.0,1.0,1,1,0,3,5,0,0,0,0,0,0,92,10764,40.0,5,0,0,0,0,1,1,0,0,0
41003.0,0,0,11,123.0,133.0,142,71.0,44.0,88.0,1,6,2,8,6,0,0,0,0,0,0,79,10829,601.0,17,0,0,0,0,1,0,0,0,0
17345.0,1,0,79,4.0,9.0,16,17.0,0.0,12.0,2,2,1,2,8,0,0,0,0,0,0,64,10963,58.0,7,0,0,1,0,0,1,0,0,0
59060.0,1,0,77,35.0,40.0,111,36.0,40.0,12.0,3,3,1,7,4,0,0,0,0,0,0,53,10529,274.0,14,0,0,0,0,0,1,0,0,0
80124.0,0,0,47,483.0,84.0,398,205.0,84.0,241.0,1,3,7,8,1,1,0,0,0,0,0,79,10363,1495.0,19,1,0,1,0,0,1,0,0,0
51550.0,0,0,69,861.0,138.0,461,60.0,30.0,61.0,1,6,5,12,3,0,1,0,1,0,0,53,10751,1611.0,24,2,0,1,0,0,1,0,0,0
68281.0,0,0,31,995.0,112.0,417,42.0,48.0,41.0,1,2,9,13,5,0,0,0,0,0,0,84,11051,1655.0,25,0,0,1,0,0,0,1,0,0
46734.0,0,1,40,110.0,5.0,137,26.0,23.0,29.0,2,6,1,5,7,0,0,0,0,0,0,88,10948,330.0,14,0,0,1,0,0,1,0,0,0
21918.0,1,0,37,1.0,6.0,7,11.0,5.0,3.0,2,2,0,3,6,0,0,0,0,0,0,73,10587,33.0,7,0,0,1,0,0,0,0,1,0
63967.0,0,1,57,387.0,84.0,141,73.0,35.0,162.0,3,4,4,12,2,0,0,0,0,0,0,74,10684,882.0,23,0,0,1,0,0,1,0,0,0
42169.0,1,1,20,19.0,0.0,9,0.0,0.0,2.0,2,1,0,3,8,0,0,0,0,0,0,73,10613,30.0,6,0,0,0,1,0,1,0,0,0
65196.0,0,2,34,743.0,19.0,181,12.0,0.0,200.0,2,7,6,11,5,1,0,0,0,0,0,84,10699,1155.0,26,1,0,1,0,0,0,0,1,0
48150.0,0,1,24,173.0,2.0,39,3.0,2.0,47.0,3,5,1,4,7,0,0,0,0,0,0,93,10746,266.0,13,0,0,0,1,0,1,0,0,0
18492.0,1,0,75,2.0,2.0,2,2.0,1.0,1.0,1,1,0,2,8,0,0,0,0,0,0,60,10384,10.0,4,0,0,0,1,0,0,0,1,0
45006.0,0,0,90,162.0,25.0,53,16.0,0.0,10.0,1,3,1,7,3,0,0,0,0,0,0,98,10706,266.0,12,0,0,0,1,0,0,0,0,1
86037.0,0,0,95,490.0,44.0,125,29.0,20.0,22.0,1,6,7,11,3,0,1,1,0,0,0,51,10903,730.0,25,2,0,1,0,0,0,1,0,0
69674.0,0,2,46,554.0,41.0,215,11.0,0.0,24.0,3,10,2,10,5,0,0,0,0,0,0,74,10763,845.0,25,0,0,0,0,1,0,0,0,0
38593.0,1,0,42,51.0,12.0,49,17.0,24.0,24.0,3,4,1,3,8,0,0,0,0,0,0,64,10649,177.0,11,0,0,0,0,0,0,1,0,0
23626.0,1,0,84,27.0,2.0,14,0.0,0.0,0.0,3,3,1,3,5,0,0,0,0,0,0,72,10396,43.0,10,0,0,0,0,1,1,0,0,0
18222.0,0,0,70,12.0,4.0,19,12.0,6.0,14.0,1,2,0,3,8,0,0,0,0,0,0,52,10905,67.0,6,0,0,1,0,0,1,0,0,0
40800.0,1,2,77,24.0,0.0,27,8.0,30.0,10.0,2,3,0,3,7,0,0,0,0,0,1,78,10904,99.0,8,0,0,1,0,0,1,0,0,0
38196.0,1,1,20,30.0,0.0,11,0.0,0.0,3.0,3,2,0,4,5,0,0,0,0,0,0,71,10432,44.0,9,0,0,0,1,0,1,0,0,0
91700.0,0,0,58,576.0,172.0,961,125.0,115.0,19.0,1,8,6,5,3,0,0,0,0,0,0,71,10888,1968.0,20,0,0,1,0,0,0,1,0,0
44078.0,1,1,17,24.0,1.0,10,2.0,0.0,4.0,2,2,0,3,5,0,0,0,0,0,0,73,10370,41.0,7,0,0,1,0,0,1,0,0,0
30368.0,0,1,97,35.0,0.0,13,2.0,0.0,2.0,2,2,0,3,8,0,0,0,0,0,0,65,10594,52.0,7,0,0,1,0,0,1,0,0,0
77870.0,0,1,93,1017.0,50.0,500,65.0,50.0,133.0,3,5,5,5,8,0,1,0,1,0,0,75,11036,1815.0,18,2,0,1,0,0,1,0,0,0
65808.0,1,1,1,155.0,7.0,80,13.0,7.0,10.0,3,5,1,5,6,0,0,0,0,0,0,71,10390,272.0,14,0,0,0,0,1,0,0,0,0
47889.0,1,0,94,29.0,0.0,29,0.0,5.0,4.0,1,2,0,3,5,0,0,0,0,0,0,68,10536,67.0,6,0,0,1,0,0,0,0,1,0
51479.0,1,1,67,247.0,8.0,160,6.0,8.0,65.0,7,6,3,6,7,0,0,0,0,0,0,75,10908,494.0,22,0,0,1,0,0,1,0,0,0
38741.0,1,1,60,7.0,10.0,17,8.0,6.0,13.0,2,2,0,3,7,0,0,0,0,0,0,84,10451,61.0,7,0,0,0,0,0,0,1,0,0
46344.0,1,1,38,11.0,1.0,6,2.0,1.0,6.0,2,1,1,2,5,0,0,0,0,0,0,88,10473,27.0,6,0,0,1,0,0,0,1,0,0
34728.0,1,0,2,14.0,0.0,16,0.0,0.0,25.0,1,1,1,2,6,0,0,0,0,0,0,56,10694,55.0,5,0,0,1,0,0,0,0,1,0
82800.0,0,0,23,1006.0,22.0,115,59.0,68.0,45.0,1,7,6,12,3,0,0,1,1,0,0,96,10942,1315.0,26,2,0,0,0,1,0,1,0,0
54803.0,0,1,65,404.0,0.0,92,28.0,27.0,142.0,2,6,2,9,4,0,0,0,0,0,0,73,11037,693.0,19,0,0,1,0,0,0,1,0,0
17003.0,1,0,37,2.0,5.0,12,4.0,8.0,7.0,3,2,0,4,5,0,0,0,0,0,0,67,10562,38.0,9,0,0,0,0,0,1,0,0,0
40521.0,1,1,82,12.0,0.0,5,0.0,0.0,4.0,1,0,1,2,5,0,0,0,0,0,0,74,10810,21.0,4,0,0,1,0,0,0,0,1,0
65308.0,0,0,60,713.0,0.0,264,120.0,80.0,34.0,1,7,8,12,4,0,0,1,1,0,0,69,10651,1211.0,28,2,0,1,0,0,1,0,0,0
21955.0,1,0,81,5.0,1.0,7,17.0,14.0,11.0,2,2,1,3,6,0,0,0,0,0,0,56,10655,55.0,8,0,0,0,0,0,1,0,0,0
84865.0,0,0,1,1248.0,16.0,349,43.0,16.0,16.0,1,2,4,9,4,0,1,1,1,1,0,81,10776,1688.0,16,4,0,0,0,1,0,1,0,0
73448.0,0,0,10,236.0,106.0,189,23.0,41.0,130.0,1,7,2,9,4,0,0,0,0,0,0,73,10499,725.0,19,0,0,1,0,0,1,0,0,0
28320.0,0,1,68,19.0,1.0,14,3.0,2.0,4.0,1,1,0,3,8,0,0,0,0,0,0,92,10891,43.0,5,0,0,1,0,0,0,0,1,0
23763.0,1,0,64,22.0,0.0,6,6.0,2.0,6.0,1,1,0,3,7,0,0,0,0,0,0,65,11051,42.0,5,0,0,1,0,0,0,1,0,0
23748.0,1,0,97,6.0,6.0,29,12.0,15.0,8.0,3,2,1,3,8,0,0,0,0,0,0,74,10945,76.0,9,0,0,0,1,0,0,0,0,0
75702.0,0,1,87,1073.0,0.0,629,145.0,37.0,37.0,1,10,5,13,6,0,0,1,0,0,0,68,10983,1921.0,29,1,0,1,0,0,0,0,1,0
67369.0,0,1,81,1298.0,0.0,70,37.0,14.0,42.0,4,7,4,10,4,0,1,1,0,0,0,73,10949,1461.0,25,2,0,0,1,0,0,0,0,1
31353.0,1,1,24,10.0,0.0,10,3.0,1.0,7.0,2,1,1,2,8,0,0,0,0,0,0,65,10542,31.0,6,0,0,1,0,0,1,0,0,0
18701.0,1,1,95,12.0,4.0,2,10.0,6.0,10.0,4,2,0,4,5,0,0,0,0,0,0,78,10750,44.0,10,0,0,1,0,0,0,1,0,0
76320.0,0,1,49,526.0,35.0,214,69.0,53.0,35.0,2,6,3,4,2,0,0,0,0,0,0,83,10367,932.0,15,0,0,1,0,0,0,0,0,1
35701.0,0,0,36,21.0,1.0,9,7.0,3.0,5.0,1,1,0,3,6,0,0,0,0,0,0,83,10827,46.0,5,0,0,1,0,0,1,0,0,0
75236.0,0,1,27,438.0,66.0,400,12.0,38.0,114.0,1,8,3,13,4,0,0,0,0,0,0,78,10576,1068.0,25,0,0,1,0,0,1,0,0,0
39791.0,0,1,89,85.0,15.0,27,13.0,13.0,21.0,2,3,1,4,7,0,0,0,0,0,0,71,10818,174.0,10,0,0,0,1,0,1,0,0,0
66664.0,0,0,78,398.0,96.0,447,220.0,96.0,32.0,1,5,7,6,3,0,0,0,0,0,0,60,11002,1289.0,19,0,0,0,0,0,0,0,1,0
44155.0,1,1,24,22.0,1.0,9,0.0,0.0,14.0,1,1,1,2,4,0,0,0,0,0,0,85,10521,46.0,5,0,0,0,0,1,1,0,0,0
82032.0,0,0,54,332.0,194.0,377,149.0,125.0,57.0,0,4,6,7,1,0,0,0,0,0,0,94,10445,1234.0,17,0,0,0,0,1,0,0,0,1
65706.0,0,0,77,918.0,10.0,129,13.0,0.0,129.0,1,11,3,12,7,0,1,1,0,1,0,72,10726,1199.0,27,3,0,0,0,0,0,0,0,0
69932.0,0,1,97,412.0,172.0,153,150.0,105.0,57.0,2,7,6,11,4,0,0,0,0,0,0,78,10742,1049.0,26,0,0,1,0,0,0,0,0,0
46610.0,0,0,4,288.0,10.0,30,4.0,10.0,125.0,1,6,1,6,6,0,0,0,0,0,0,84,10706,467.0,14,0,0,1,0,0,0,0,1,0
69719.0,0,0,99,273.0,86.0,208,177.0,14.0,43.0,1,2,3,5,1,0,0,0,0,0,0,68,10394,801.0,11,0,0,1,0,0,0,1,0,0
77376.0,1,1,72,492.0,19.0,110,16.0,12.0,12.0,4,6,3,10,4,0,0,0,0,0,0,86,10410,661.0,23,0,0,0,0,1,0,0,1,0
60544.0,1,1,92,201.0,2.0,43,3.0,5.0,35.0,4,5,1,5,6,0,0,0,0,0,0,81,11033,289.0,15,0,0,1,0,0,1,0,0,0
55914.0,0,1,32,384.0,60.0,364,119.0,101.0,232.0,4,11,6,8,7,0,0,0,0,0,0,67,10786,1260.0,29,0,0,1,0,0,0,0,1,0
59666.0,1,1,87,623.0,53.0,178,23.0,17.0,133.0,7,3,2,8,8,0,1,0,0,0,0,70,10824,1027.0,20,1,0,1,0,0,1,0,0,0
31859.0,1,0,3,3.0,4.0,7,15.0,8.0,11.0,1,1,0,3,7,0,0,0,0,0,0,62,10482,48.0,5,0,0,0,0,0,0,1,0,0
81741.0,0,0,75,249.0,153.0,940,58.0,134.0,38.0,0,6,6,7,2,0,0,0,0,0,0,62,10738,1572.0,19,0,0,1,0,0,0,1,0,0
69283.0,0,1,41,674.0,62.0,134,0.0,26.0,8.0,4,7,3,13,5,0,0,0,0,0,0,67,10375,904.0,27,0,0,0,0,1,1,0,0,0
33955.0,1,0,92,100.0,2.0,128,23.0,7.0,10.0,4,5,1,5,8,0,0,0,0,0,0,67,10684,270.0,15,0,0,1,0,0,0,1,0,0
36301.0,1,0,53,11.0,12.0,35,3.0,5.0,12.0,1,3,0,3,7,0,0,0,0,0,0,66,10607,78.0,7,0,0,0,0,0,0,0,1,0
51813.0,1,1,37,51.0,2.0,7,0.0,1.0,2.0,2,2,0,3,7,0,0,0,0,0,0,70,10804,63.0,7,0,0,1,0,0,0,0,0,0
30833.0,1,1,33,11.0,0.0,7,3.0,1.0,6.0,2,1,0,3,5,0,0,0,0,0,0,91,10708,28.0,6,0,0,1,0,0,1,0,0,0
35340.0,1,1,1,27.0,0.0,12,0.0,1.0,5.0,2,2,0,3,5,0,0,0,0,0,0,86,10360,45.0,7,0,0,0,0,1,0,0,0,1
78427.0,0,0,36,972.0,19.0,595,180.0,26.0,138.0,3,3,7,10,3,0,0,0,1,0,0,94,10973,1930.0,23,1,0,0,1,0,0,0,0,1
70123.0,0,0,27,1308.0,0.0,396,23.0,0.0,0.0,1,5,7,4,3,0,1,0,0,1,0,59,10634,1727.0,17,2,0,0,0,1,0,0,1,0
55412.0,1,1,65,10.0,5.0,28,11.0,1.0,8.0,1,2,0,3,5,0,0,0,0,0,0,66,10579,63.0,6,0,0,0,0,1,0,0,0,0
38452.0,1,1,62,56.0,0.0,14,0.0,0.0,2.0,3,3,0,3,7,0,0,0,0,0,0,87,10451,72.0,9,0,0,0,1,0,1,0,0,0
36864.0,0,1,53,204.0,5.0,39,17.0,0.0,25.0,3,5,2,4,8,0,0,0,0,0,0,85,11045,290.0,14,0,0,1,0,0,0,1,0,0
63943.0,0,1,50,423.0,184.0,368,13.0,97.0,21.0,1,6,4,6,5,0,0,0,0,0,0,86,11025,1106.0,17,0,0,1,0,0,1,0,0,0
30843.0,1,1,43,24.0,0.0,2,0.0,0.0,9.0,2,1,1,2,5,1,0,0,0,0,0,76,10394,35.0,6,1,0,0,0,1,0,0,1,0
71427.0,2,0,26,212.0,123.0,177,15.0,64.0,23.0,2,8,2,8,4,0,0,0,0,0,0,64,10469,614.0,20,0,0,1,0,0,1,0,0,0
6835.0,0,1,76,107.0,2.0,12,2.0,2.0,12.0,0,0,0,1,20,0,0,0,0,0,0,85,10928,137.0,1,0,0,0,0,1,0,0,1,0
38175.0,1,0,6,70.0,6.0,69,2.0,3.0,3.0,3,3,1,4,7,0,0,0,0,0,0,58,10639,153.0,11,0,0,0,0,1,1,0,0,0
54348.0,1,1,51,70.0,0.0,16,0.0,0.0,4.0,2,2,0,4,6,0,0,0,0,0,0,89,10381,90.0,8,0,0,0,1,0,1,0,0,0
34961.0,1,0,77,45.0,2.0,26,4.0,1.0,1.0,3,3,1,3,7,0,0,0,0,0,0,69,10370,79.0,10,0,0,1,0,0,1,0,0,0
34230.0,1,1,72,15.0,0.0,4,0.0,0.0,2.0,1,1,0,2,7,0,0,0,0,0,0,77,10910,21.0,4,0,0,0,0,1,0,0,1,0
42731.0,1,0,64,159.0,2.0,51,6.0,2.0,24.0,3,4,1,5,5,0,0,0,0,0,0,73,10611,244.0,13,0,0,0,0,1,0,0,1,0
62882.0,0,1,26,509.0,133.0,497,78.0,24.0,97.0,2,7,5,6,4,0,0,0,0,0,0,73,11049,1338.0,20,0,0,1,0,0,0,0,1,0
51550.0,0,1,96,231.0,65.0,196,38.0,71.0,124.0,1,6,5,7,4,0,0,0,0,0,0,79,10682,725.0,19,0,0,1,0,0,1,0,0,0
80617.0,0,0,42,594.0,51.0,631,72.0,55.0,32.0,1,4,6,8,2,0,0,0,0,0,0,47,10985,1435.0,19,0,0,0,0,0,0,1,0,0
46772.0,0,1,88,350.0,104.0,189,197.0,151.0,57.0,6,11,8,5,8,1,0,0,0,0,0,67,10959,1048.0,30,1,0,0,0,0,0,0,1,0
27100.0,1,0,64,12.0,0.0,13,2.0,0.0,10.0,1,1,0,3,7,0,0,0,0,0,0,59,10810,37.0,5,0,0,0,1,0,1,0,0,0
78468.0,0,0,29,434.0,22.0,388,104.0,22.0,34.0,1,10,7,10,4,0,0,0,1,0,0,82,10441,1004.0,28,1,0,1,0,0,0,0,1,0
52203.0,0,0,36,488.0,21.0,238,56.0,108.0,28.0,1,8,7,11,6,0,0,0,0,0,0,92,11058,939.0,27,0,0,0,0,0,0,0,1,0
64590.0,0,0,98,920.0,138.0,168,36.0,46.0,30.0,1,9,4,10,6,0,0,0,0,0,0,74,10983,1338.0,24,0,0,1,0,0,1,0,0,0
42767.0,2,0,53,20.0,6.0,43,19.0,5.0,38.0,1,3,1,2,8,0,0,0,0,0,0,71,10774,131.0,7,0,0,0,0,1,0,1,0,0
22634.0,0,0,47,2.0,23.0,11,8.0,6.0,46.0,1,2,1,2,8,0,0,0,0,0,0,76,10889,96.0,6,0,1,0,0,0,0,0,1,0
63887.0,0,1,38,897.0,23.0,207,15.0,11.0,92.0,5,9,6,12,6,0,0,0,0,0,0,80,11019,1245.0,32,0,0,1,0,0,0,0,0,0
69759.0,0,0,38,452.0,20.0,514,13.0,30.0,0.0,3,4,6,5,3,0,0,0,0,0,0,76,10604,1029.0,18,0,0,0,0,1,0,1,0,0
42586.0,1,1,7,194.0,2.0,56,0.0,0.0,0.0,5,4,1,6,8,0,0,0,0,0,0,87,10968,252.0,16,0,0,1,0,0,0,0,1,0
20587.0,1,0,39,2.0,3.0,6,4.0,1.0,9.0,1,1,1,2,7,0,0,0,0,0,0,72,10409,25.0,5,0,0,1,0,0,0,1,0,0
42160.0,1,1,26,48.0,9.0,45,3.0,15.0,20.0,4,2,1,4,6,0,0,0,0,0,0,67,10726,140.0,11,0,0,1,0,0,0,1,0,0
52614.0,0,1,63,789.0,0.0,142,12.0,9.0,38.0,2,2,4,8,8,0,0,0,0,0,0,67,10935,990.0,16,0,0,0,0,1,0,1,0,0
42473.0,1,1,72,93.0,1.0,21,0.0,4.0,25.0,3,2,1,4,5,0,0,0,0,0,0,66,10492,144.0,10,0,0,0,0,1,0,1,0,0
80184.0,0,0,19,1035.0,134.0,670,25.0,38.0,0.0,1,6,3,10,3,0,0,1,1,0,0,98,10480,1902.0,20,2,0,0,1,0,1,0,0,0
51111.0,1,1,83,22.0,0.0,19,6.0,5.0,3.0,2,2,0,3,6,0,0,0,0,0,0,61,10370,55.0,7,0,0,0,0,0,1,0,0,0
55759.0,0,1,84,675.0,0.0,85,10.0,7.0,77.0,5,10,3,8,8,0,0,0,0,0,0,80,10938,854.0,26,0,0,1,0,0,1,0,0,0
26868.0,1,0,52,0.0,0.0,1,8.0,3.0,2.0,1,1,0,2,7,0,0,0,0,0,0,51,10420,14.0,4,0,1,0,0,0,0,1,0,0
71107.0,0,1,61,533.0,10.0,217,198.0,174.0,195.0,2,7,6,13,4,0,0,0,0,0,0,91,10857,1327.0,28,0,0,1,0,0,1,0,0,0
92533.0,0,0,84,693.0,21.0,118,110.0,147.0,42.0,1,6,5,11,2,0,0,1,1,0,0,57,10552,1131.0,23,2,0,1,0,0,1,0,0,0
50611.0,0,1,98,459.0,0.0,24,6.0,0.0,4.0,6,4,5,7,6,0,1,0,0,0,0,82,10993,493.0,22,1,0,0,0,1,0,0,0,0
46463.0,1,1,56,163.0,2.0,40,8.0,11.0,11.0,7,3,1,6,6,0,0,0,0,0,0,71,10675,235.0,17,0,0,0,0,1,1,0,0,0
47682.0,0,1,80,162.0,61.0,83,97.0,57.0,61.0,4,4,3,8,5,0,0,0,0,0,0,67,10859,521.0,19,0,0,0,0,0,0,0,0,1
69109.0,0,0,10,823.0,25.0,459,124.0,29.0,95.0,1,6,6,7,4,0,0,1,0,0,0,60,10957,1555.0,20,1,0,1,0,0,1,0,0,0
70287.0,0,0,30,295.0,35.0,482,121.0,120.0,40.0,1,5,5,10,3,0,0,0,0,0,0,76,10813,1093.0,21,0,0,1,0,0,0,0,0,0
15038.0,1,0,93,4.0,8.0,11,19.0,12.0,26.0,2,2,1,2,9,0,0,0,0,0,0,55,10876,80.0,7,0,1,0,0,0,0,1,0,0
21024.0,0,0,89,36.0,4.0,18,6.0,2.0,18.0,1,2,0,4,7,0,0,0,0,0,0,66,10720,84.0,7,0,0,0,1,0,0,0,1,0
53367.0,1,1,2,229.0,7.0,140,10.0,3.0,11.0,7,5,1,8,7,0,0,0,0,0,0,68,10662,400.0,21,0,0,0,1,0,0,0,0,0
13084.0,0,0,29,2.0,0.0,7,3.0,7.0,10.0,1,1,0,3,6,0,0,0,0,0,0,90,10599,29.0,5,0,1,0,0,0,0,0,1,0
75774.0,1,0,27,340.0,21.0,134,258.0,14.0,56.0,1,7,5,8,4,0,0,0,0,0,0,61,10418,823.0,21,0,0,0,0,0,0,0,1,0
66373.0,1,1,57,328.0,9.0,124,12.0,24.0,109.0,7,4,2,10,3,0,0,0,0,0,0,64,10742,606.0,23,0,0,1,0,0,1,0,0,0
64413.0,0,1,27,200.0,5.0,44,0.0,10.0,20.0,1,5,1,5,5,0,0,0,0,0,0,72,10692,279.0,12,0,0,0,0,1,0,0,1,0
65665.0,0,1,77,225.0,162.0,387,106.0,36.0,29.0,1,5,10,8,3,0,0,0,0,0,0,66,10569,945.0,24,0,0,1,0,0,1,0,0,0
88347.0,0,0,32,1050.0,178.0,555,77.0,138.0,118.0,1,4,7,9,1,0,0,0,1,0,0,81,10721,2116.0,21,1,0,1,0,0,0,0,1,0
33996.0,0,0,46,40.0,2.0,15,8.0,0.0,6.0,1,1,1,3,4,0,0,0,0,0,0,53,10651,71.0,6,0,0,0,0,1,0,1,0,0
36802.0,1,0,23,16.0,1.0,2,0.0,0.0,1.0,1,1,0,3,5,0,0,0,0,0,0,62,10373,20.0,5,0,0,0,0,1,0,1,0,0
43142.0,1,1,84,5.0,1.0,7,2.0,1.0,4.0,1,1,0,2,7,0,0,0,0,0,0,73,10491,20.0,4,0,0,0,1,0,1,0,0,0
42033.0,1,1,95,11.0,1.0,4,2.0,0.0,7.0,1,1,0,2,7,0,0,0,0,0,0,71,11008,25.0,4,0,0,0,0,0,0,0,1,0
36038.0,1,0,82,23.0,0.0,15,0.0,2.0,7.0,2,3,0,3,6,0,0,0,0,0,0,61,10754,47.0,8,0,0,0,0,1,0,1,0,0
23331.0,1,0,92,5.0,36.0,7,0.0,10.0,45.0,2,3,0,3,8,0,0,0,0,0,0,54,11023,103.0,8,0,0,0,0,0,1,0,0,0
17688.0,1,0,82,2.0,2.0,1,3.0,1.0,2.0,1,1,0,2,8,0,0,0,0,0,1,63,10892,11.0,4,0,0,1,0,0,1,0,0,0
19789.0,1,0,24,2.0,5.0,9,28.0,6.0,28.0,3,2,1,3,5,1,0,0,0,0,0,67,10581,78.0,9,1,0,0,0,0,0,0,1,0
41039.0,0,0,32,34.0,11.0,137,179.0,61.0,45.0,1,8,1,5,8,0,0,0,0,0,0,60,10699,467.0,15,0,0,0,0,0,0,0,1,0
83837.0,0,0,79,847.0,66.0,119,86.0,89.0,111.0,1,9,10,5,4,0,1,0,1,0,0,94,10920,1318.0,25,2,0,0,0,1,1,0,0,0
79607.0,0,0,37,450.0,133.0,951,173.0,0.0,216.0,1,3,6,6,1,0,0,0,0,0,0,58,10794,1923.0,16,0,0,1,0,0,0,1,0,0
43638.0,0,1,37,63.0,10.0,83,7.0,19.0,19.0,2,4,1,4,7,0,0,0,0,0,0,73,11052,201.0,11,0,0,1,0,0,0,0,0,1
65169.0,0,0,23,1074.0,0.0,69,0.0,0.0,46.0,1,10,4,13,6,1,0,1,1,1,0,60,10526,1189.0,28,4,0,1,0,0,1,0,0,0
46910.0,1,1,36,48.0,0.0,14,0.0,0.0,6.0,2,2,0,3,6,0,0,0,0,0,0,78,10458,68.0,7,0,0,0,0,1,0,0,1,0
77520.0,0,1,30,940.0,44.0,396,0.0,88.0,58.0,1,8,7,7,4,1,0,1,1,0,0,83,10665,1526.0,23,3,0,0,1,0,1,0,0,0
66373.0,1,1,57,328.0,9.0,124,12.0,24.0,109.0,7,4,2,10,3,0,0,0,0,0,0,64,10742,606.0,23,0,0,1,0,0,1,0,0,0
45146.0,1,1,28,33.0,0.0,5,0.0,0.0,15.0,2,1,1,2,4,0,0,0,0,0,0,79,10709,53.0,6,0,0,1,0,0,0,0,0,0
63159.0,0,0,74,965.0,34.0,586,89.0,86.0,37.0,1,3,5,8,3,1,0,0,0,0,0,68,10961,1797.0,17,1,0,0,0,1,0,1,0,0
28389.0,0,0,49,1.0,5.0,3,7.0,4.0,8.0,1,1,0,2,7,0,0,0,0,0,0,95,10946,28.0,4,0,1,0,0,0,0,0,1,0
27038.0,0,0,64,1.0,26.0,25,17.0,23.0,15.0,1,3,0,3,9,0,0,0,0,0,0,76,11009,107.0,7,0,0,1,0,0,0,0,0,1
30096.0,1,0,30,5.0,3.0,11,12.0,5.0,9.0,1,2,0,3,6,0,0,0,0,0,0,59,10398,45.0,6,0,0,1,0,0,1,0,0,0
29009.0,1,0,19,6.0,6.0,15,10.0,5.0,2.0,2,2,0,3,6,0,0,0,0,0,0,61,10572,44.0,7,0,0,1,0,0,1,0,0,0
54162.0,1,1,31,5.0,6.0,10,6.0,5.0,25.0,1,1,0,3,4,0,0,0,0,0,0,64,10828,57.0,5,0,0,1,0,0,0,0,0,1
38829.0,0,1,86,76.0,0.0,7,0.0,0.0,16.0,1,3,2,2,5,0,0,0,0,0,0,83,10444,99.0,8,0,0,0,0,1,1,0,0,0
70179.0,0,1,10,532.0,88.0,168,69.0,44.0,133.0,3,7,3,13,5,0,0,0,0,0,0,66,10703,1034.0,26,0,0,0,0,1,0,0,0,0
40344.0,0,1,48,210.0,0.0,6,0.0,0.0,2.0,2,4,1,5,7,0,0,0,0,0,0,68,10619,218.0,12,0,0,0,0,1,1,0,0,0
30522.0,0,1,6,179.0,8.0,83,19.0,11.0,25.0,5,1,2,9,2,0,0,0,0,0,0,82,11041,325.0,17,0,0,0,1,0,1,0,0,0
62972.0,0,1,39,313.0,15.0,47,20.0,0.0,192.0,2,7,4,3,6,0,0,0,0,0,0,87,11055,587.0,16,0,0,0,0,0,1,0,0,0
56962.0,2,1,60,292.0,3.0,77,10.0,3.0,26.0,7,6,3,5,7,0,0,0,0,0,0,77,10621,411.0,21,0,0,0,1,0,1,0,0,0
58398.0,0,0,44,299.0,5.0,201,21.0,21.0,49.0,3,5,4,8,4,0,0,0,0,0,0,89,10771,596.0,20,0,0,1,0,0,0,0,1,0
78285.0,0,0,13,647.0,107.0,391,175.0,67.0,40.0,1,6,4,10,3,0,0,0,0,0,0,54,10604,1427.0,21,0,0,0,1,0,1,0,0,0
23559.0,1,0,87,25.0,5.0,19,7.0,0.0,23.0,3,3,0,3,7,0,0,0,0,0,0,69,10721,79.0,9,0,0,0,0,0,1,0,0,0
71853.0,0,0,29,358.0,108.0,413,141.0,97.0,32.0,1,2,8,6,1,0,0,0,0,0,0,60,10777,1149.0,17,0,0,1,0,0,0,0,1,0
74806.0,0,1,1,670.0,9.0,249,0.0,28.0,9.0,2,5,4,5,4,0,0,0,0,0,0,77,10917,965.0,16,0,0,0,1,0,1,0,0,0
